Регистровый номер;Строительный номер;IMO;MMSI;Название судна;Проект судна;Назначение судна;Формула класса;Источник данных;Место постройки;Завод постройки;Город постройки;Страна постройки;Порт приписки;Учреждение регистрации;Текущее состояние;Заложено;Дата закладки киля;Дата значительной части;Спущено на воду;Построено;Длина наибольшая теоретическая;Длина расчетная;Длина габаритная;Длина конструктивная;Ширина габаритная;Ширина конструктивная;Валовая вместимость;Чистая вместимость;Дедвейт;Грузоподъемность;Водоизмещение;Осадка;Высота борта;Надводный борт;Скорость;Тип силовой установки;Заводская модель главного двигателя;Запасы топлива;Количество движителей;Тип движителя;Численность экипажа;Спецперсонал;Число пассажиров коечные;Число пассажиров бескоечных;Общее число пассажиров;Количество лопастей;Холодильная установка;Рабочая температура;Хладагенты;Количество охлаждаемых грузовых помещений;Вместимость охлаждаемого грузового помещения;Количество наливных танков;Объём наливного танка;Суммарный объем наливных танков;Количество контейнеров;Тип контейнеров;Количество палуб;Количество переборок продольных;Количество переборок поперечных;Общее количество переборок;Водяной балласт;Подогреватели;Категория якорных цепей;Калибр якорных цепей
161299;1443?;;;П-211;146;Плавучий объект, пассажирский понтон;Р1,2;Fleetphoto, Речной регистр;п. Сокольское, Сокольская судоверфь;Сокольская судоверфь; Сокольское;;Москва  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1973;;;20.32;20;8.5;8;320;0;5.1;0;106;;2;1.34;;;;;;;1;;;;50;;;;;;;0;;0;;;;0;7;;;;;
161312;;;;Дебаркадер-750;61Б;Пассажирский дебаркадер;Р1,2 I;Речной регистр, Fleetphoto;Сокольское;Сокольская судоверфь; Сокольское;;Астрахань  ;РКО (РРР до 2022); Не эксплуатируется ;;;;;01.01.1973;;;21;20;7.6;7;450;0;14;10;112;;2;1.21;;;;;;;0;;;;16;;;;;;;0;;0;;;;0;7;;;;;
161324;918;;;ЖД-918;Р-133Б;Плавучий объект, дебаркадер пассажирский;Р1,2;Fleetphoto, Речной регистр;Кострома;"Судоверфь им. ""Комсомольской правды"" ВОРП МРФ РСФСР"; Кострома;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;29.05.1973;;;45.4;45;12.4;12;1879.1;0;0;150;0;;2.8;1.57;;;;;;;3;;;;0;;;;;;;0;;0;;;;2;6;;;;;
161343;921;;;Понтон-921;Р-133Б;Плавучий причал;Р1,2;Fleetphoto, Речной регистр;Кострома;"Судоверфь им. ""Комсомольской правды"" ВОРП МРФ РСФСР"; Кострома;;Городец  ;РКО (РРР до 2022); холодный отстой ;;;;;31.08.1973;;;45.5;45;12.5;12;1400.9;0;152;150;0;;2.8;1.62;;;;;;;0;;;;0;;;;;;;0;;0;;;;2;6;;;;;
161393;930;;;Понтон № 930;133Б;Плавучий причал;Р1,2 I;Речной регистр, Fleetphoto;"Судоверфь им.""Комсомольской правды"", г.Кострома";"Судоверфь им. ""Комсомольской правды"" ВОРП МРФ РСФСР"; Кострома;;Нижний Новгород  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1974;;;45.5;45;12.5;12;1400.9;0;218;150;570;;2.8;1.62;;;;;;;2;;;;0;;;;;;;0;;0;;;;2;6;;;;;
161395;992;;;ПОНТОН-932;133Б;Плавучий объект, установленный у берега, понтон причальный, швартовка судов и проведение груз;Р1,2 IV;Речной регистр, Fleetphoto;г. Кострома;"Судоверфь им. ""Комсомольской правды"" ВОРП МРФ РСФСР"; Кострома;;Нижний Новгород  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1975;;;45.5;45;12.5;12;1400;0;152;150;570;;2.8;1.62;;;;;;;0;;;;0;;;;;;;0;;0;;;;2;6;;;;;
161398;2;;;ЖД-935;133Б;Дебаркадер. Плавучий объект, причальный дебаркадер;Р 1,2 I;Речной регистр, Fleetphoto;Кострома;"Судоверфь им. ""Комсомольской правды"" ВОРП МРФ РСФСР"; Кострома;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1976;;;45.4;45;12.4;12;1882;0;25.48;150;448.06;;2.8;1.62;;;;;;;0;;;;0;;;;;;;0;;0;;;;2;8;;;;;
161453;29;;;1385;Р-89;Плавучий объект, причал паромной переправы;Р1,2 I;Речной регистр, Fleetphoto;"ССРЗ ""Память Кирова"", г.Аркуль";"ГП «Судостроительно-судоремонтный завод ""Память Кирова"" ВРП МРФ РСФСР»"; Аркуль;;Волгоград  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1975;;;66.4;63.1;14.2;14;1466.8;0;1000;0;1202;;2;0.5;;;;;;;3;;;;0;;;;;;;0;;0;;;;1;5;;;;;
161494;850;;;376;47Б;База отдыха, дебаркадер;Р1,2 I;Речной регистр, Fleetphoto;"Судоверфь им.""Комсомольской правды"", г.Кострома";"Судоверфь им. ""Комсомольской правды"" ВОРП МРФ РСФСР"; Кострома;;Нижний Новгород  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1975;;;35.4;35;10;9.6;1778.4;0;9.88;0;487;;2.8;1.83;;;;;;;2;;;;11;;;;;;;0;;0;;;;2;11;;;;;
165791;1;;;ПГР-3;Р-68;Гидроперегружатель песка автоматический на стальном понтоне;Р1,2;Речной регистр;ОЭЗ ЦПКБ МРФ, г.Москва;;;;;;;;;;;01.01.1968;;;35.4;35;9;8.6;1250.9;0;158.29;0;360.29;;2.5;1.22;;Дизельный;6L275-PN-Rr/IIP;;;;3;;;;0;;;;;;;0;;0;;;;0;4;;;;;
172772;2;;;Автотурист-2;Л-125М;Плавучий пассажирский причал. Посадка-высадка пассажиров.;Р1,2 I;Речной регистр, Fleetphoto;Осетровская РЭБ флота, г. Усть-Кут;Осетровская ремонтно-эксплуатационная база флота; Усть-Кут;;Киренск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1988;;;51.14;50.6;7.54;7.5;1243.8;0;31.5;31.5;92.2;;1.3;1.05;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;7;;;;;
182856;2008;;;Плавкран-416;Р-99;Понтон, плавучий причал;Р1,2 I;Речной регистр, Fleetphoto;Бор;Завод «Нижегородский теплоход»; Бор;;Архангельск  ;РКО (РРР до 2022); Не эксплуатируется ;;;;;01.01.1975;;;28.9;28.6;12.3;12;844;0;12.75;12.75;128.75;;2.6;2.176;;;;;;;0;;;;150;;;;;;;0;;0;;;;4;5;;;;;
185409;94;;;ПП-79;Р-99;Плавучий причал, швартовка судов кроме пассажирских;Р1,2 IV;Речной регистр, Fleetphoto;Омск;Завод «Нижегородский теплоход»; Бор;;Моряковка  ;РКО (РРР до 2022); Не эксплуатируется ;;;;;01.01.1979;;;28.6;25.5;12.3;12;834.9;0;0;0;146.12;;2.6;2.1;;Дизельный;;;;;5;;;;0;;;;;;;0;;0;;;;2;6;;;;;
185565;97;;;МП-442;942;Секция №3 плавучего причала, обеспечение перегрузки грузов с транзитных судов на автомобильную техни;О 2,0 IV;Речной регистр, Fleetphoto;Тюменский ССРЗ,Тюмень;Тюменский судостроительный завод; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1973;;;65;63.1;14.2;14;1705.4;0;427;427;1140.3;;2;0.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;1;4;;;;;
185723;120;;;МП-455;942;Секция №1 плавучего причала, обеспечение перегрузки грузов с транзитных судов на автомобильную техни;О 2,0 IV;Речной регистр, Fleetphoto;Тюменский ССРЗ.Тюмень;Тюменский судостроительный завод; Тюмень;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1975;;;65;63.1;14.2;14;1685.3;0;469;469;1140;;2;0.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;1;4;;;;;
185801;б/н;;;СБП-86;944, 944А;Понтон. Плавучий объект, понтон наплавного моста;Р1,2;Fleetphoto, Речной регистр;Тавдинская судоверфь, Тавда;ГП «Тавдинская судостроительная верфь ИРП МРФ РСФСР»; Тавда;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1977;;;46.42;42.6;10.04;10;806.6;0;90;90;300.74;;2;1.15;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;4;;;;;
185887;11;;;ДМ-056;Р-70;Грузопассажирский дебаркадер;Р 1,2 I;Речной регистр, Fleetphoto;Тобольский СРЗ,Тобольск;Тобольский судоремонтный завод ИРП МРФ РСФСР; Тобольск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1978;;;46;45;12.4;12;2000.8;0;21.5;12;235;;2.7;2.2;;;;;;;3;;;;45;;;;;;;0;;0;;;;2;3;;;;;
185899;12;;;ДМ-09;Р-70;Плавучий объект, грузопассажирский дебаркадер;О 2,0 I;Речной регистр, Fleetphoto;Тобольский СРЗ,Тобольск;Тобольский судоремонтный завод ИРП МРФ РСФСР; Тобольск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1980;;;45.3;45;12.4;12;1862.1;0;30;20;212.4;;2.7;2.26;;;;;;;1;;;;45;;;;;;;0;;0;;;;2;4;;;;;
189602;11;;;8911;Р-89;Плавучий объект, причальный понтон;Р1,2 I;Речной регистр, Fleetphoto;Вознесенье;Вознесенская ремонтно-эксплуатационная база флота СЗРП; Вознесенье;;Санкт-Петербург  ;РКО (РРР до 2022); плавучий причал ;;;;;01.01.1979;;;64.9;55;14.2;14;1604.61;0;7.5;0;205;;2;1.715;;;;;;;0;;;;0;;;;;;;0;;0;;;;1;5;;;;;
189616;;;;Причал №507 (секция 1);Проект 824 (ПЖ-61);Плавучий объект, плавучий причал;О2,0 IV;Речной регистр;"""Союзморниипроект"", предпричтиеп/я М-5645";;;;;;;;;;;01.01.1979;;;36.27;36;9.4;9;268;0;0;0;0;;2.6;1.2;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
189617;;;;Причал №507 (секция 2);824 (ПЖ-61);Плавучий объект, плавучий причал;О2,0 IV;Речной регистр;"""Стройниипроект"", предприятие п/я М-5645";;;;;;;;;;;01.01.1979;;;36.27;36;9.4;9;2274.48;0;0;0;0;;2.6;1.2;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
190010;967;;;1330;Р-89;Плавучий объект, причал паромной переправы;Р1,2;Fleetphoto, Речной регистр;Кострома;"Судоверфь им. ""Комсомольской правды"" ВОРП МРФ РСФСР"; Кострома;;Волгоград  ;РКО (РРР до 2022); Эксплуатируется ;;;;;29.10.1975;;;66.4;63.1;14.2;14;1630;0;0;0;309.5;;2;0.5;;;;;;;0;;;;0;;;;;;;0;;0;;;;1;5;;;;;
190036;863;;;Дебаркадер № 863;47Б;Плавучий объект, дебаркадер;Р1,2 I;Речной регистр, Fleetphoto;"с/в им.""Комсомольской правды"", Кострома";"Судоверфь им. ""Комсомольской правды"" ВОРП МРФ РСФСР"; Кострома;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1976;;;35.4;35;10;9.6;1575.1;0;30;30;360;;2.8;1.63;;;;;;;5;;;;0;;;;;;;0;;0;;;;2;13;;;;;
190044;866;;;ДЕБАРКАДЕР-13;47Б;Плавучий объект установленный у берега, дебаркадер;Р1,2 I;Речной регистр, Fleetphoto;г. Кострома;"Судоверфь им. ""Комсомольской правды"" ВОРП МРФ РСФСР"; Кострома;;Пермь  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1976;;;35.4;35;10;9.6;1743;0;56;30;360;;2.8;1.63;;;;;;;4;;;;0;;;;;;;0;;0;;;;2;11;;;;;
190138;878;;;ДЖ-878;47Б (35 метров);Плавучий объект, дебаркадер;Р1,2;Fleetphoto, Речной регистр;Кострома;"Судоверфь им. ""Комсомольской правды"" ВОРП МРФ РСФСР"; Кострома;;Москва  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1978;;;35.4;35;10;9.6;1743.3;0;56;30;360;;2.8;1.63;;;;;;;1;;;;0;;;;;;;0;;0;;;;2;11;;;;;
190152;941;;;Понтон-53;133Б;Грузопассажирский понтон;Р1,2 I;Речной регистр, Fleetphoto;"судоверфь им.""Комсомольской Правды"", г.Кострома";"Судоверфь им. ""Комсомольской правды"" ВОРП МРФ РСФСР"; Кострома;;Самара  ;РКО (РРР до 2022); холодный отстой ;;;;;01.01.1979;;;45.5;45;12.5;12;1400.9;0;152;150;570;;2.8;1.62;;;;;;;3;;;;0;;;;;;;0;;0;;;;2;6;;;;;
190187;1111;;;Ладога;14840;Плавучий объект, дебаркадер;Р 1,2 I;Речной регистр, Fleetphoto;с/в им. Комсомольской правды, Кострома;"Судоверфь им. ""Комсомольской правды"" ВОРП МРФ РСФСР"; Кострома;;Санкт-Петербург  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1979;;;54.2;45;13.4;12;2680.01;0;0;0;0;;2.8;1.05;;;;;;;10;;;;0;;;;;;;0;;0;;;;2;5;;;;;
192190;01;;;ДЕБАРКАДЕР-701;JSL 701;Несамоходное плавучие сооружение, дебаркадер;Р1,2 I;Речной регистр;ЦЗЯМУСЫ;;;;;;;;;;;01.01.2007;;;60.7;60;13.5;13.5;4768.6;0;5.2;0;394;;1.97;1.47;;;;;;;5;;;;0;;;;;;;0;;0;;;;1;8;;;;;
195726;33;;;СБП-533;Р-92А;Баржа-площадка с аппарельным устройством, перевозка МСГ и самоходной техники/секция наплавного моста;Р 1,2 IV;Речной регистр, Fleetphoto;Новосибирская РЭБ,Нижневартовск;ГП «Новосибирский судоремонтно-судостроительный завод ЗСРП МРФ РСФСР»; Новосибирск;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1977;;;48.3;47.5;12.15;12;970.7;0;60;60;205.65;;1.8;1.22;;;;;;;0;;;;0;;;;;;;0;;0;;;;1;4;;;;;
195901;84;;;МП-301;942А;Секция №2 плавучего причала, обеспечение перегрузки грузов с транзитных судов на автомобильную техни;О 2,0 IV;Речной регистр, Fleetphoto;Моряковская РЭБ, Моряковка;ГП «Моряковская ремонтно-эксплуатационная база флота ЗСРП МРФ РСФСР»; Моряковка;;Омск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.1983;;;65;63.1;14.2;14;1705.4;0;427;427;1140.3;;2;0.54;;;;;;;0;;;;0;;;;;;;0;;0;;;;1;4;;;;;
195909;1;;;ПП-201;942П;Плавпричал пассажирский;Р1,2;Речной регистр, Fleetphoto;Барнаул;ГП «Барнаульская ремонтно-эксплуатационная база флота ЗСРП МРФ РСФСР»; Барнаул;;Томск  ;РКО (РРР до 2022); Не эксплуатируется ;;;;;01.01.1983;;;65.46;63.1;14.46;14;1810.4;0;1000;0;1210;;2;1.64;;;;;;;0;;;;0;;;;;;;0;;0;;;;1;4;;;;;
195917;7;;;ТК-200-2;257Б/922.14/257Б;Понтон. Плавучий причал. Швартовка и стоянка судов;Р1,2 IV;Речной регистр;Моряковка;;;;;;;;;;;01.01.1957;;;37.07;34.8;8.3;8;585.8;0;200;200;277;;2.35;1.26;;;;;;;0;;;;0;;;;;;;1;;10.6;;;;2;3;;;;;
